,표준버스정류장ID,지하철역
6231,114900035,목동
6232,114900061,양평
6233,114900036,목동
6234,114900062,목동
6235,114900037,오목교(목동운동장앞)
6236,114900038,목동
6237,114900096,양천구청
6238,114900063,목동
6239,114900039,목동
6240,114900040,신정네거리
6241,114900041,목동
6242,114900069,신정네거리
6243,114900042,목동
6244,114900064,목동
6245,114900091,신정네거리
6246,114900065,목동
6247,114900047,마곡
6248,114900043,신정(은행정)
6249,114900067,마곡
6250,114900074,우장산
6251,114900044,화곡
6252,114900048,신정네거리
6253,114900068,신정네거리
6254,114900049,신정네거리
6255,114900050,신정네거리
6256,114900051,신정네거리
6257,114900052,신정네거리
6258,114900053,신정네거리
6259,114900095,신정네거리
6260,114900054,신정네거리
6261,114900070,목동
6262,114900083,마곡
6263,114900097,신정네거리
6264,114900075,신정네거리
6265,114900057,신정네거리
6266,114900072,신정네거리
6267,114900076,신정네거리
6268,114900073,신정네거리
6269,114900058,신정네거리
6270,114000435,신정네거리
6271,114000368,목동
6272,114000369,목동
6273,114000370,양천구청
6274,114000371,양천구청
6275,114000372,화곡
6276,114000373,화곡
6277,114000374,까치산
6278,114000375,까치산
6279,114000376,까치산
6280,114000377,까치산
6281,114000378,신정네거리
6282,114000379,신정네거리
6283,114000380,목동
6284,114000381,목동
6285,114000395,신정네거리
6286,114000409,오목교(목동운동장앞)
6287,114000416,양평
6288,114000407,오목교(목동운동장앞)
6289,114000412,오목교(목동운동장앞)
6290,114000410,오목교(목동운동장앞)
6291,114000408,오목교(목동운동장앞)
6292,114000406,오목교(목동운동장앞)
6293,116000577,도림천
6294,114000419,양평
6295,114000421,당산
6296,114000420,당산
6297,114000417,오목교(목동운동장앞)
6298,114000415,오목교(목동운동장앞)
6299,114000413,오목교(목동운동장앞)
6300,114000411,오목교(목동운동장앞)
6301,114900099,화곡
6302,114000414,오목교(목동운동장앞)
6303,114900098,화곡
6304,114000401,화곡
6305,115000001,마곡
6306,115000002,마곡
6307,115000003,마곡
6308,115000004,마곡
6309,115000005,마곡
6310,115000006,마곡
6311,115000588,마곡
6312,115000589,마곡
6313,115000590,마곡
6314,115000591,마곡
6315,115000592,마곡
6316,115000593,우장산
6317,115000594,우장산
6318,115000634,송정
6319,115000633,송정
6320,115000635,송정
6321,115000893,우장산
6322,115000895,우장산
6323,115000896,송정
6324,115000894,송정
6325,115000923,우장산
6326,115000922,우장산
6327,115000925,화곡
6328,115000940,발산
6329,115000007,마곡
6330,115000008,마곡
6331,115000009,마곡
6332,115000010,마곡
6333,115000941,발산
6334,115000942,우장산
6335,115000013,우장산
6336,115000015,우장산
6337,115000016,우장산
6338,115000019,송정
6339,115000020,송정
6340,115000021,송정
6341,115000022,송정
6342,115000023,송정
6343,115000024,송정
6344,115000025,송정
6345,115000026,송정
6346,115000027,송정
6347,115000028,개화산
6348,115000029,개화산
6349,115000030,방화
6350,115000031,개화산
6351,115000032,방화
6352,115000033,방화
6353,115000034,방화
6354,115000035,방화
6355,115000036,방화
6356,115000037,방화
6357,115000038,마곡
6358,115000039,마곡
6359,115000040,마곡
6360,115000041,마곡
6361,115000042,마곡
6362,115000043,마곡
6363,115000044,마곡
6364,115000045,우장산
6365,115000046,우장산
6366,115000047,화곡
6367,115000048,화곡
6368,115000049,화곡
6369,115000050,화곡
6370,115000051,화곡
6371,115000052,화곡
6372,115000053,화곡
6373,115000054,화곡
6374,115000055,우장산
6375,115000056,우장산
6376,115000057,우장산
6377,115000058,우장산
6378,115000059,송정
6379,115000916,우장산
6380,115000915,송정
6381,115000061,송정
6382,115000062,송정
6383,115000063,송정
6384,115000064,송정
6385,115000065,송정
6386,115000917,우장산
6387,115000067,김포공항
6388,115000068,김포공항
6389,115000069,개화산
6390,115000070,개화산
6391,115000071,개화산
6392,115000072,개화산
6393,115000073,개화산
6394,115000074,개화산
6395,115000075,개화산
6396,115000076,마곡
6397,115000077,마곡
6398,115000078,목동
6399,115000079,목동
6400,115000080,목동
6401,115000081,목동
6402,115000082,목동
6403,115000083,신정(은행정)
6404,115000084,신정(은행정)
6405,115000085,까치산
6406,115000086,까치산
6407,115000087,까치산
6408,115000088,까치산
6409,115000089,까치산
6410,115000090,까치산
6411,115000091,까치산
6412,115000092,까치산
6413,115000093,까치산
6414,115000094,까치산
6415,115000095,까치산
6416,115000096,까치산
6417,115000097,까치산
6418,115000098,까치산
6419,115000099,까치산
6420,115000100,화곡
6421,115000101,화곡
6422,115000102,화곡
6423,115000103,화곡
6424,115000105,화곡
6425,115000106,화곡
6426,115000107,화곡
6427,115000108,화곡
6428,115000109,화곡
6429,115000110,화곡
6430,115000111,화곡
6431,115000112,화곡
6432,115000113,화곡
6433,115000114,우장산
6434,115000646,우장산
6435,115000116,우장산
6436,115000117,우장산
6437,115000118,우장산
6438,115000119,우장산
6439,115000120,우장산
6440,115000121,우장산
6441,115000122,우장산
6442,115000123,우장산
6443,115000124,발산
6444,115000125,발산
6445,115000126,발산
6446,115000127,발산
6447,115000128,발산
6448,115000129,발산
6449,115000130,발산
6450,115000131,발산
6451,115000132,발산
6452,115000133,발산
6453,115000134,발산
6454,115000135,발산
6455,115000136,마곡
6456,115000137,마곡
6457,115000138,마곡
6458,115000139,마곡
6459,115000140,마곡
6460,115000141,마곡
6461,115000142,마곡
6462,115000143,마곡
6463,115000144,마곡
6464,115000145,마곡
6465,115000146,마곡
6466,115000147,마곡
6467,115000148,마곡
6468,115000149,마곡
6469,115000150,마곡
6470,115000151,마곡
6471,115000152,마곡
6472,115000153,마곡
6473,115000154,마곡
6474,115000155,마곡
6475,115000156,마곡
6476,115000157,마곡
6477,115000158,마곡
6478,115000159,마곡
6479,115000160,마곡
6480,115000161,마곡
6481,115000162,마곡
6482,115000163,마곡
6483,115000164,마곡
6484,115000165,마곡
6485,115000927,마곡
6486,115000167,마곡
6487,115000168,마곡
6488,115000169,발산
6489,115000170,발산
6490,115000171,발산
6491,115000172,발산
6492,115000173,발산
6493,115000174,발산
6494,115000175,발산
6495,115000176,발산
6496,115000177,발산
6497,115000178,발산
6498,115000179,발산
6499,115000180,방화
6500,115000181,방화
6501,115000182,방화
6502,115000183,방화
6503,115000186,방화
6504,115000187,방화
6505,115000188,개화산
6506,115000189,개화산
6507,115000190,개화산
6508,115000191,개화산
6509,115000194,마곡
6510,115000195,마곡
6511,115000196,마곡
6512,115000197,마곡
6513,115000198,발산
6514,115000199,발산
6515,115000200,마곡
6516,115000201,마곡
6517,115000935,송정
6518,115000934,송정
6519,115000206,방화
6520,115000207,방화
6521,115000208,방화
6522,115000209,방화
6523,115000210,송정
6524,115000211,송정
6525,115000212,발산
6526,115000224,개화산
6527,115000225,송정
6528,115000229,송정
6529,115000230,송정
6530,115000231,까치산
6531,115000232,까치산
6532,115000233,발산
6533,115000234,마곡
6534,115000241,우장산
6535,115000242,화곡
6536,115000243,화곡
6537,115000244,마곡
6538,115000246,마곡
6539,115000247,마곡
6540,115000248,마곡
6541,115000249,마곡
6542,115000250,마곡
6543,115000251,우장산
6544,115000252,우장산
6545,115000253,우장산
6546,115000258,화곡
6547,115000259,우장산
6548,115000261,마곡
6549,115000262,마곡
6550,115000263,마곡
6551,115000264,마곡
6552,115000267,개화산
6553,115000268,송정
6554,115000269,개화산
6555,115000270,김포공항
6556,115000272,송정
6557,115000273,송정
6558,115000936,발산
6559,115000937,송정
6560,115000938,우장산
6561,115000939,우장산
6562,115000280,송정
6563,115000281,송정
6564,115000282,김포공항
6565,115000283,김포공항
6566,115000284,우장산
6567,115000897,송정
6568,115000912,송정
6569,115000898,송정
6570,115000900,송정
6571,115000901,송정
6572,115000899,발산
6573,115000933,우장산
6574,115000913,송정
6575,115900271,송정
6576,115900272,송정
6577,115000295,송정
6578,115000296,우장산
6579,115000297,김포공항
6580,115000298,김포공항
6581,115000300,방화
6582,115000302,우장산
6583,115000303,우장산
6584,115000304,우장산
6585,115000305,우장산
6586,115000306,우장산
6587,115000307,우장산
6588,115000308,송정
6589,115000309,송정
6590,115000310,신정(은행정)
6591,115000311,신정(은행정)
6592,115000313,우장산
6593,115000314,우장산
6594,115000315,우장산
6595,115000316,송정
6596,115000317,방화
6597,115000318,방화
6598,115000319,개화산
6599,115000320,개화산
6600,115000321,개화산
6601,115000322,송정
6602,115000609,마곡
6603,115000617,김포공항
6604,115000624,송정
6605,115900241,마곡
6606,115900231,까치산
6607,115900232,까치산
6608,115900233,까치산
6609,115900234,까치산
6610,115900235,까치산
6611,115900236,까치산
6612,115900237,까치산
6613,115900238,까치산
6614,115900239,까치산
6615,115900240,까치산
6616,115900230,신정(은행정)
6617,115900229,신정(은행정)
6618,115900228,신정(은행정)
6619,115900227,신정(은행정)
6620,115900226,신정(은행정)
6621,115900225,까치산
6622,115900224,까치산
6623,115900223,까치산
6624,115900222,까치산
6625,115900221,까치산
6626,115900220,까치산
6627,115900218,까치산
6628,115900217,까치산
6629,115900216,까치산
6630,115900215,신정(은행정)
6631,115900219,까치산
6632,115900214,까치산
6633,115900209,우장산
6634,115900210,우장산
6635,115900211,우장산
6636,115000066,김포공항
6637,115900212,마곡
6638,115900206,마곡
6639,115900208,마곡
6640,115900207,까치산
6641,115900023,방화
6642,115900184,우장산
6643,115900022,마곡
6644,115900001,까치산
6645,115900021,마곡
6646,115900020,방화
6647,115900243,송정
6648,115900019,마곡
6649,115900018,마곡
6650,115900017,방화
6651,115900016,우장산
6652,115900002,마곡
6653,115900015,까치산
6654,115900014,마곡
6655,115900202,방화
6656,115900013,마곡
6657,115900166,마곡
6658,115900012,까치산
6659,115900011,마곡
6660,115900203,방화
6661,115900010,마곡
6662,115900009,마곡
6663,115900008,까치산
6664,115900181,화곡
6665,115900003,마곡
6666,115900006,마곡
6667,115900005,까치산
6668,115900182,화곡
6669,115900004,방화
6670,115900244,송정
6671,115900047,신정(은행정)
6672,115900046,화곡
6673,115900245,송정
6674,115900175,화곡
6675,115900273,우장산
6676,115900044,마곡
6677,115900043,마곡
6678,115900042,신정(은행정)
6679,115900041,화곡
6680,115900274,송정
6681,115900246,방화
6682,115900039,마곡
6683,115900038,신정(은행정)
6684,115900037,화곡
6685,115900036,화곡
6686,115900247,방화
6687,115900275,송정
6688,115900035,신정(은행정)
6689,115900034,화곡
6690,115900276,송정
6691,115900033,발산
6692,115900032,마곡
6693,115900031,마곡
6694,115900030,신정(은행정)
6695,115900029,화곡
6696,115900028,화곡
6697,115900027,발산
6698,115900026,마곡
6699,115900025,마곡
6700,115900277,송정
6701,115900178,화곡
6702,115900072,화곡
6703,115900071,발산
6704,115900070,우장산
6705,115900069,마곡
6706,115900068,까치산
6707,115900067,화곡
6708,115900066,화곡
6709,115900164,발산
6710,115900065,우장산
6711,115900064,마곡
6712,115900063,까치산
6713,115900062,까치산
6714,115900061,발산
6715,115900060,우장산
6716,115900058,까치산
6717,115900057,발산
6718,115900056,우장산
6719,115900055,까치산
6720,115900054,까치산
6721,115900053,우장산
6722,115900052,까치산
6723,115900051,까치산
6724,115900049,우장산
6725,115900097,까치산
6726,115900096,까치산
6727,115900198,우장산
6728,115900248,방화
6729,115900094,까치산
6730,115900093,까치산
6731,115900249,방화
6732,115900092,까치산
6733,115900091,까치산
6734,115900090,까치산
6735,115900250,방화
6736,115000610,마곡
6737,115900251,방화
6738,115900252,방화
6739,115000601,김포공항
6740,115000921,발산
6741,115000920,발산
6742,115000918,발산
6743,115000619,우장산
6744,115000622,송정
6745,115000620,송정
6746,115000943,발산
6747,115000621,김포공항
6748,115000944,발산
6749,115900253,송정
6750,115900254,송정
6751,115900282,송정
6752,115000924,송정
6753,115900256,송정
6754,115900257,송정
6755,115900258,송정
6756,115900259,송정
6757,115900260,송정
6758,115900255,송정
6759,115900261,송정
6760,115900262,방화
6761,115900263,방화
6762,115900264,방화
6763,115900265,방화
6764,115900266,방화
6765,115900267,방화
6766,115900268,방화
6767,115900242,송정
6768,115900269,마곡
6769,115900089,까치산
6770,115900270,마곡
6771,115000604,화곡
6772,115900284,방화
6773,115900283,방화
6774,115900088,까치산
6775,115900179,화곡
6776,115000919,발산
6777,115000644,송정
6778,115000643,송정
6779,115000642,송정
6780,115000641,방화
6781,115000647,송정
6782,115000648,화곡
6783,115900086,우장산
6784,115900168,마곡
6785,115900085,신정(은행정)
6786,115000607,송정
6787,115000606,송정
6788,115900084,화곡
6789,115900082,우장산
6790,115000615,마곡
6791,115900081,까치산
6792,115900080,신정(은행정)
6793,115000449,송정
6794,115900079,화곡
6795,115000602,김포공항
6796,115000640,송정
6797,115900078,우장산
6798,115000616,마곡
6799,115900077,까치산
6800,115000520,김포공항
6801,115900076,까치산
6802,115900075,우장산
6803,115000603,송정
6804,115900074,까치산
6805,115000538,송정
6806,115000540,마곡
6807,115000541,마곡
6808,115000542,목동
6809,115000543,목동
6810,115000547,김포공항
6811,115000558,송정
6812,115000557,마곡
6813,115000587,마곡
6814,115000600,김포공항
6815,115900180,까치산
6816,115900073,화곡
